date,exchange,market_type,trading_pair,volume
2022-12-10,binance,spot,wrx/bnb,98469.69887109402
20221210,bitstamp,spot,eth/eur,1361576.8476561543
2022-12-10,kraken,spot,eth/eur,7478730.715822098
2022-12-10,kucoin,spot,orai/usdt,569176.8806231506
2022-12-10,coinbase,spot,near/usdt,1399.106901307446
2022-12-10,kucoin,spot,neo/usdt,96267.308517478
2022-12-10,kraken,spot,badger/usd,12.8668608
2022-12-10,binance,spot,shib/aud,11355.324929933451
2022-12-10,binance,spot,uni/eth,23821.997333593863
2022-12-10,binance,spot,gala/eth,46763.30797632354
2022-12-10,bittrex,spot,solve/usdt,1299.7527223217303
2022-12-10,binance,spot,drep/busd,936558.5379756504
2022-12-10,kraken,spot,ghst/gbp,1.2070572625068008
2022-12-10,kucoin,spot,ftm/eth,10638.79052883298
20221210,bitstamp,spot,usdc/usd,610429.6914161585
2022-12-10,kucoin,spot,dot/usdc,6093.633928527468
2022-12-10,binance,spot,ach/usdt,1442136.3048781052
2022-12-10,bittrex,spot,ada/usd,13461.344494865794
2022-12-10,kucoin,spot,akro/btc,1006.1537886993028
2022-12-10,binance,spot,ont/btc,133270.3980736018
2022-12-10,binance,spot,ocean/bnb,190252.35833887907
2022-12-10,binance,spot,tvk/usdt,6645466.846630396
2022-12-08,kraken,spot,comp/eur,8933.86432807011
2022-12-08,coinbase,spot,enj/usd,101588.97549531412
2022-12-08,kraken,spot,etc/btc,3834.850661671194
2022-12-08,binance,spot,rad/usdt,862123.1379047922
2022-12-08,coinbase,spot,rlc/usd,200096.70835599987
2022-12-08,kraken,spot,perp/usd,2720.8056207630075
2022-12-08,kraken,spot,kp3r/eur,5835.188106413794
20221208,bitstamp,spot,grt/usd,10633.836479155912
2022-12-08,kucoin,spot,num/usdt,23825.63211213517
2022-12-08,coinbase,spot,crv/gbp,94604.05897778108
2022-12-08,coinbase,spot,grt/usd,699464.4774789287
2022-12-08,coinbase,spot,perp/usd,476407.9500342545
2022-12-08,binance,spot,enj/eth,73263.92623186506
2022-12-08,coinbase,spot,doge/eur,829738.6273703803
2022-12-08,binance,spot,one/btc,48573.03872047038
2022-12-08,bittrex,spot,waxp/eth,667.7865368544475
2022-12-08,binance,spot,xtz/bnb,14368.522795950148
2022-12-08,binance,spot,people/btc,92944.79970913813
2022-12-08,coinbase,spot,omg/usd,253402.99769647088
2022-12-08,binance,spot,omg/usdt,1197643.477983605
2022-12-08,coinbase,spot,ltc/gbp,242572.5125253607
2022-12-08,kucoin,spot,oxen/eth,40314.02266483264
2022-12-08,bittrex,spot,xdc/eur,1.0240518909715604
2022-12-08 00:00:00.000,gemini,spot,enj/usd,3758.3227902822937
2022-12-08,binance,spot,cocos/try,3576205.692908187
2022-12-08,bittrex,spot,yld/btc,1566.0269361519524
2022-12-08,bittrex,spot,grt/usd,31.745427934523693
2022-12-08,bittrex,spot,drgn/btc,10.347432410243428
2022-12-08,bittrex,spot,doge/eur,152.07354570587782
2022-12-08,kucoin,spot,trb/usdt,74220.5014584892
2022-12-08,binance,spot,bico/busd,144372.3400579829
2022-12-08,kucoin,spot,cro/btc,13123.91412611965
2022-12-08,binance,spot,dock/busd,242504.3462968792
2022-12-08,bittrex,spot,omg/usd,97.74585699870671
2022-12-08,kraken,spot,sbr/usd,4340.001427596928
2022-12-08,kucoin,spot,one/btc,2500.431719269763
2022-12-08,binance,spot,rndr/usdt,2466931.898931653
2022-12-08,bittrex,spot,solve/btc,8604.082133631155
2022-12-08,coinbase,spot,crpt/usd,35159.26827000003
2022-12-08,coinbase,spot,etc/btc,13641.176133783809
2022-12-08,kucoin,spot,tara/usdt,52657.573502101455
2022-12-08,coinbase,spot,sylo/usd,98261.29567600004
2022-12-08,binance,spot,1inch/btc,224123.58107708875
2022-12-08,coinbase,spot,eos/eur,152047.23504279807
2022-12-08,binance,spot,zil/try,3558.688080729743
2022-12-08,bittrex,spot,btc/eur,210734.63149189725
2022-12-08,binance,spot,grt/try,190496.56374601283
2022-12-08,binance,spot,joe/busd,1073756.0606664016
2022-12-08,binance,spot,hbar/usdt,2055302.2189708145
2022-12-08,bittrex,spot,link/usdt,1203.2373251280894
2022-12-08,binance,spot,mbox/try,55019.76765629166
2022-12-08,bittrex,spot,loom/btc,292.1167909606811
2022-12-08,kraken,spot,gno/usd,30027.387982463133
2022-12-08,binance,spot,ada/btc,593858.4509003165
2022-12-08,binance,spot,flm/usdt,504307.616717093
2022-12-08,binance,spot,eth/try,3226152.8013889208
2022-12-08,binance,spot,gal/try,294443.5726412101
2022-12-08,bittrex,spot,omg/eth,1.5044474133641108
2022-12-08,kraken,spot,waves/eth,8916.448972440305
20221208,bitstamp,spot,ctsi/usd,180.11507500055822
2022-12-08,kucoin,spot,ftm/btc,18032.89836766938
2022-12-08,coinbase,spot,1inch/btc,10113.741625164312
2022-12-08,kucoin,spot,stg/usdt,14000.721060309004
2022-12-08,binance,spot,axs/usdt,7024402.8359157145
2022-12-08,coinbase,spot,stg/usdt,1183.1829404415084
2022-12-08,kucoin,spot,algo/usdc,44963.28350442552
2022-12-08,kucoin,spot,bolt/btc,2273.5418927405062
2022-12-08,kucoin,spot,xyo/btc,4175.510003976772
2022-12-08,kucoin,spot,loom/btc,688.8735010957118
2022-12-08,kucoin,spot,ren/usdt,157815.92964012292
2022-12-08,coinbase,spot,gno/usd,54299.75309597977
2022-12-08,kraken,spot,rari/eur,25099.54260603601
2022-12-08,bittrex,spot,gny/btc,40.90745134119656
2022-12-08,bittrex,spot,btc/usdc,4856.773895171452
20221208,bitstamp,spot,ada/btc,308.76254534406735
2022-12-08,binance,spot,eos/eur,23376.55880089193
2022-12-08,kucoin,spot,aurora/usdt,206036.6379755672
2022-12-08,binance,spot,bnbup/usdt,247352.31992144088
2022-12-08,kucoin,spot,zrx/btc,7804.777057244416
2022-12-08,coinbase,spot,nest/usdt,9246.812083496416
2022-12-08,bittrex,spot,ada/usdt,13745.234994828284
2022-12-08,binance,spot,adx/usdt,466813.0188296296
2022-12-08,kraken,spot,rep/btc,35.52950611842802
2022-12-08,binance,spot,dusk/usdt,46833.421203228456
2022-12-08,binance,spot,busd/rub,1562351.5279789162
2022-12-08,kraken,spot,btc/usdt,6767297.047049751
2022-12-08,kraken,spot,bat/jpy,29415.009296222088
2022-12-08,binance,spot,juv/btc,2461.9338665530063
2022-12-08,bittrex,spot,dusk/usdt,1307.1139847771362
2022-12-08,bittrex,spot,cel/eth,3.2314484662092395
2022-12-08,bittrex,spot,snt/eth,25.814975670557665
2022-12-08,kucoin,spot,tel/usdt,806423.3473224641
2022-12-08,kraken,spot,xtz/gbp,750.1316618981188
2022-12-08,kraken,spot,usdc/aud,273151.3726585741
2022-12-08,bittrex,spot,plel/btc,5324.928335638903
2022-12-08,binance,spot,xmr/busd,3121896.407533085
2022-12-08,binance,spot,ant/busd,1658877.3586939247
2022-12-08,kucoin,spot,amb/eth,3649.9163936518657
2022-12-08,kucoin,spot,btc/usdt,105658268.03171656
2022-12-08,bittrex,spot,celo/btc,840.5399887554727
2022-12-08,coinbase,spot,zrx/btc,2603.7097431240422
2022-12-08,kraken,spot,mina/usd,106654.63719557282
2022-12-08,binance,spot,jasmy/busd,1810459.5087957296
2022-12-08,binance,spot,bsw/busd,238604.44957543857
2022-12-08,bittrex,spot,ubt/eur,602.7526209981422
2022-12-08,kucoin,spot,binx/usdt,70797.1301617383
2022-12-08,kraken,spot,ant/usd,35403.87899958245
20221208,bitstamp,spot,dydx/eur,654.8388068212564
2022-12-08,binance,spot,ssv/eth,115428.30406383776
2022-12-08,coinbase,spot,vgx/eur,31793.362327954597
2022-12-08,kraken,spot,bch/eth,2185.539537110033
2022-12-08,binance,spot,one/eth,25771.274291906528
2022-12-08,kucoin,spot,ethw/usdt,46208.52525176151
2022-12-08,binance,spot,doge/bidr,115505.75938601236
2022-12-08,bittrex,spot,1inch/eth,35.09973042955863
2022-12-08,kucoin,spot,dar/btc,264.1417562118012
2022-12-08,coinbase,spot,hopr/usdt,1751.9403214829997
2022-12-08,binance,spot,aca/btc,187769.6624570676
2022-12-08,binance,spot,gmx/busd,1825256.6999931023
2022-12-08,binance,spot,rune/btc,905731.3497473492
2022-12-08,binance,spot,ftm/bidr,30855.079880780937
2022-12-08,bittrex,spot,etc/usdt,2764.9252692401565
2022-12-08,kucoin,spot,akro/usdt,8239.766915554208
2022-12-08,bittrex,spot,ignis/usdt,700.7160051625483
2022-12-08,kraken,spot,oxt/usd,5237.835891144131
2022-12-08,binance,spot,tomo/btc,8930.885045574096
2022-12-08,bittrex,spot,link/btc,2191.8825516784677
2022-12-08,coinbase,spot,wbtc/btc,14204.04022418086
2022-12-08,binance,spot,beam/usdt,265420.04875392874
2022-12-08,binance,spot,rose/bnb,329847.649736843
2022-12-08,binance,spot,dash/eth,35777.351180268946
20221208,bitstamp,spot,hbar/eur,4987.588256877163
2022-12-08,binance,spot,pond/usdt,530157.0080791072
2022-12-08,kraken,spot,ltc/eur,1105963.8327749446
2022-12-08,binance,spot,lrc/try,165476.94393036186
2022-12-08,coinbase,spot,rndr/eur,9702.24186780156
2022-12-08,kucoin,spot,mhc/btc,2999.776393693045
2022-12-08,binance,spot,beth/eth,4206869.317164198
2022-12-08,binance,spot,aca/usdt,1350343.5419762323
2022-12-08,coinbase,spot,algo/eur,108744.1241651388
20221208,bitstamp,spot,algo/eur,43651.45942844203
2022-12-08,binance,spot,sol/brl,7718.237738210622
20221208,bitstamp,spot,ant/usd,394.1977672757637
2022-12-08,bittrex,spot,vra/eth,30.81585544715662
2022-12-08,binance,spot,cos/try,843402.5350130856
2022-12-08,binance,spot,ctsi/btc,147505.7699987764
2022-12-08,binance,spot,venus/bnb,22894.532877814163
2022-12-08,binance,spot,zil/bnb,28139.79818812408
2022-12-08,bittrex,spot,mnw/usdt,1405.6429461456275
2022-12-08,bittrex,spot,usdc/usdt,5746.116388307381
2022-12-08,binance,spot,bico/usdt,256507.79023756928
2022-12-08,kraken,spot,snx/eur,22638.55982037915
2022-12-08,binance,spot,ankr/usdt,1795649.9285846413
2022-12-08,bittrex,spot,algo/btc,13427.05604272168
2022-12-08,binance,spot,enj/try,64202.426854530255
2022-12-08,coinbase,spot,algo/btc,24588.991942212884
2022-12-08,kucoin,spot,skl/usdt,10686.915870633398
2022-12-08,binance,spot,fxs/usdt,4236241.598438524
2022-12-08,coinbase,spot,mina/usdt,2386.380572743309
2022-12-08,kraken,spot,enj/gbp,157.2835407384969
20221208,bitstamp,spot,algo/btc,287.7690792477951
2022-12-08 00:00:00.000,gemini,spot,gusd/sgd,103908.3409442766
2022-12-08,kucoin,spot,elf/eth,28190.747975512357
2022-12-08,bittrex,spot,strax/eth,231.0397823260586
20221208,bitstamp,spot,knc/usd,5262.187389018154
20221208,bitstamp,spot,xlm/btc,2929.830095895837
2022-12-08,binance,spot,juv/usdt,36511.920199407024
2022-12-08,coinbase,spot,ctsi/btc,2845.5376356674765
2022-12-08,binance,spot,algo/btc,684528.890027756
2022-12-08,coinbase,spot,bch/gbp,1016.8938329567604
2022-12-08,binance,spot,strax/eth,184437.2979331861
2022-12-08,coinbase,spot,mask/usdt,17124.55086816773
2022-12-08,binance,spot,mina/usdt,1039091.6440415056
2022-12-08,kucoin,spot,eos/btc,17018.305780402825
2022-12-08,binance,spot,santos/brl,73251.42120475478
2022-12-08,kraken,spot,comp/eth,232.979435863901
2022-12-08,bittrex,spot,4art/usdt,495.1520850721805
2022-12-08,kucoin,spot,zrx/eth,1563.919763137386
2022-12-08,kraken,spot,srm/btc,527.2252867044244
2022-12-08,binance,spot,sfp/busd,5050904.199576177
2022-12-08,kucoin,spot,xyo/eth,1143.1338750845716
2022-12-08,binance,spot,hft/busd,3069064.602868027
2022-12-08,binance,spot,klay/bnb,5059.170889839278
2022-12-08,binance,spot,ada/eur,309577.71933922806
2022-12-08,binance,spot,dash/btc,601143.142152985
2022-12-08,binance,spot,ens/busd,366449.9090196596
2022-12-08,kucoin,spot,anc/usdt,181805.91627245865
2022-12-08,kucoin,spot,eth/usdt,43005412.17793446
2022-12-08 00:00:00.000,gemini,spot,aave/usd,38568.56146508886
2022-12-08,coinbase,spot,wampl/usd,1319873.0890099965
2022-12-08,binance,spot,astr/btc,29155.89072011006
2022-12-08,bittrex,spot,eos/usdt,2115.2170413653703
2022-12-08,bittrex,spot,ada/eur,5927.9041049899
2022-12-08,coinbase,spot,trb/usd,337410.6068200001
2022-12-08,kraken,spot,luna/eur,269864.33730891143
2022-12-08,binance,spot,neo/eth,61542.3082287417
2022-12-08,binance,spot,mob/btc,622974.1305375244
2022-12-08,bittrex,spot,play/btc,376.2006565595951
2022-12-08,coinbase,spot,rari/usd,66941.59685250268
2022-12-08,binance,spot,eth/usdt,509338315.5869951
2022-12-08,binance,spot,steem/btc,266679.63429643004
2022-12-08,kraken,spot,dash/btc,2175.7720173669563
2022-12-08,kraken,spot,1inch/eur,7129.275012360393
2022-12-08,kucoin,spot,alpha/btc,451.8253655999999
2022-12-08,binance,spot,juv/busd,7352.778379139684
2022-12-08,binance,spot,fida/busd,647422.491099773
2022-12-08,kucoin,spot,ela/btc,2228.534415616923
2022-12-08,bittrex,spot,bat/usdt,1153.859914392585
2022-12-08,bittrex,spot,xvg/usdt,516.8526118577454
2022-12-08,binance,spot,egld/usdt,4711249.803251117
2022-12-08,coinbase,spot,ctxf/usd,45615.04802955206
2022-12-08,bittrex,spot,trx/usdt,19447.826694798878
2022-12-08,binance,spot,mana/try,233607.90892078224
2022-12-08,kucoin,spot,ocean/btc,6763.184907005589
2022-12-08,kucoin,spot,pre/btc,1199.2448014467582
2022-12-08,binance,spot,ogn/btc,54703.72837451708
2022-12-08,bittrex,spot,vet/btc,796.6292715134513
2022-12-08,coinbase,spot,powr/usdt,6.3354580598083245
2022-12-08,kucoin,spot,xcur/usdt,43637.82383446305
2022-12-08,coinbase,spot,fx/usd,16759.885620000005
2022-12-08,binance,spot,vite/usdt,866502.1868745146
2022-12-08,kucoin,spot,movr/eth,704.740909496362
2022-12-08,kucoin,spot,kcs/usdt,471793.065323643
2022-12-08,kucoin,spot,usdt/tusd,119075.56121377269
2022-12-08,binance,spot,powr/usdt,280387.41269487323
2022-12-08,kraken,spot,tbtc/btc,711.5563734899999
2022-12-08,binance,spot,srm/busd,649274.2939289453
2022-12-08,kucoin,spot,ust/usdt,1829183.8100410851
2022-12-08,binance,spot,torn/btc,136283.8647607065
2022-12-08 00:00:00.000,gemini,spot,kp3r/usd,355.2752603469761
2022-12-08,kucoin,spot,woo/usdt,223324.18475542436
2022-12-08,binance,spot,zil/eth,6651.039849614263
2022-12-08,kucoin,spot,cpcf/eth,28148.45132105575
2022-12-08,kucoin,spot,adb/btc,274.3170066045001
20221208,bitstamp,spot,link/gbp,699.3856190803509
2022-12-08,binance,spot,knc/busd,265201.6828830441
2022-12-08,kraken,spot,eth/usdc,1430558.8258846356
2022-12-08,kucoin,spot,lss/usdt,28974.050515866747
2022-12-08,binance,spot,theta/eth,113877.02752581664
2022-12-08,binance,spot,enj/usdt,4454413.964843439
2022-12-08 00:00:00.000,gemini,spot,snx/usd,11674.133229716415
2022-12-08,binance,spot,ltc/usdt,69164110.00944377
2022-12-08,kraken,spot,mc/eur,259.7121762075175
2022-12-08,binance,spot,ong/btc,41726.89565578351
2022-12-08,binance,spot,lever/busd,2013401.8374641165
2022-12-08,kucoin,spot,ont/eth,1655.5803490921337
2022-12-08,binance,spot,axs/brl,228689.624323972
2022-12-08,binance,spot,dexe/usdt,351970.0856668285
2022-12-08,binance,spot,troy/usdt,176012.80191998652
2022-12-08,binance,spot,alpaca/usd,90530.38754999996
2022-12-08,binance,spot,liten/usdt,8983674.896821067
2022-12-08,coinbase,spot,fort/usd,26477.890980999982
2022-12-08,coinbase,spot,enj/usdt,10431.279850510891
2022-12-08 00:00:00.000,gemini,spot,cube/usd,6324.2301886982
2022-12-08,bittrex,spot,dgb/usd,14096.596769717342
2022-12-08,kraken,spot,link/jpy,71733.08678588836
2022-12-08,bittrex,spot,doge/btc,39081.443860481566
2022-12-08,bittrex,spot,api3/usdt,21.107122755484827
2022-12-08 00:00:00.000,gemini,spot,eth/btc,652978.2587308121
2022-12-08,binance,spot,eos/bnb,7254.225651793186
2022-12-08,binance,spot,lazio/busd,698374.8933807916
2022-12-08,binance,spot,nuls/usdt,558077.5012223745
2022-12-08,bittrex,spot,qlc/btc,1149.963784043936
2022-12-08,binance,spot,ape/bnb,90950.9572665515
2022-12-08 00:00:00.000,gemini,spot,btc/usd,10557961.840906303
2022-12-08,binance,spot,hard/bnb,41985.18434033083
20221208,bitstamp,spot,btc/usd,29326578.994362388
2022-12-08,kucoin,spot,dia/btc,3049.2446205463248
2022-12-08,binance,spot,alpaca/btc,34738.49550164542
2022-12-08,binance,spot,ada/rub,22094.60669847093
2022-12-08,binance,spot,uma/busd,1316300.0463999026
2022-12-08,kraken,spot,ewt/eur,32475.58468400176
2022-12-08,binance,spot,lazio/try,1424815.5845002758
2022-12-08,kucoin,spot,omg/btc,1652.998807176063
2022-12-08,binance,spot,req/usdt,20709.08798927676
2022-12-08 00:00:00.000,gemini,spot,gala/usd,134503.675389209
2022-12-08,coinbase,spot,gala/usd,4503540.448470313
2022-12-08,binance,spot,winx/usdt,417724.0454765301
2022-12-08,kraken,spot,eos/eth,2463.4549790780243
2022-12-08,binance,spot,mana/busd,995761.0509610564
2022-12-08,coinbase,spot,forth/usd,164266.16662744424
2022-12-08,binance,spot,badger/usdt,343351.3873421795
2022-12-08,bittrex,spot,ant/eth,16902.730660736408
2022-12-08,binance,spot,gala/eur,207299.7027744224
2022-12-08,binance,spot,lunc/usdt,18473116.303205267
2022-12-08,coinbase,spot,dar/usd,3286.35979
2022-12-08,binance,spot,ilv/busd,846289.8568925154
2022-12-08,binance,spot,ada/busd,9551353.271528091
2022-12-08,kraken,spot,knc/eur,2292.846903628442
2022-12-08,kucoin,spot,aoa/usdt,43213.14127827229
2022-12-08,binance,spot,xno/usdt,773310.9380595612
2022-12-08,binance,spot,nexo/btc,308483.2191493942
2022-12-08,binance,spot,bts/btc,52060.490403341086
2022-12-08,binance,spot,storj/btc,27085.067104555703
2022-12-08,coinbase,spot,trac/usdt,11116.468186818818
2022-12-08,kraken,spot,bico/eur,21.88464000584502
2022-12-08,coinbase,spot,shping/eur,7758.205653141562
2022-12-08,kraken,spot,xdg/btc,69123.1377559653
20221208,bitstamp,spot,knc/eur,275.3592168315877
2022-12-08,binance,spot,atom/bnb,51736.916939991
2022-12-08,bittrex,spot,rvn/eth,209.3595990175132
2022-12-08,coinbase,spot,op/usdt,71166.46067507341
2022-12-08,kucoin,spot,titan/usdt,200088.9573513977
2022-12-08,binance,spot,shib/try,2064261.5846837368
2022-12-08,binance,spot,sol/usdt,8092981.939422362
2022-12-08,bittrex,spot,eos/usd,917.753024425566
2022-12-08,bittrex,spot,celo/eth,27.2507277897652
2022-12-08,kraken,spot,ant/eur,18650.59308458003
2022-12-08,binance,spot,oxt/busd,44919.72495482104
2022-12-08,binance,spot,rune/try,101097.39884640343
2022-12-08,kraken,spot,kava/usd,292466.9506258784
2022-12-08,kraken,spot,eos/usd,109984.7293337312
2022-12-08,bittrex,spot,trix/usdt,4788.364443251365
2022-12-08,coinbase,spot,eos/usd,2186389.4760084096
2022-12-08,binance,spot,burger/usdt,2095839.986258364
2022-12-08,coinbase,spot,fil/btc,97116.78675710448
2022-12-08,coinbase,spot,stg/usd,17484.54007000001
2022-12-08,coinbase,spot,dext/usd,76307.96922
2022-12-08,binance,spot,ygg/bnb,479112.3473396929
2022-12-08,bittrex,spot,fil/btc,273.2401877907333
2022-12-08,binance,spot,chz/try,2861743.8354872977
2022-12-08,kraken,spot,matic/btc,86979.55735771461
2022-12-08,binance,spot,fxs/busd,2899963.5049789487
2022-12-08,kraken,spot,ada/gbp,28689.24468639461
2022-12-08,binance,spot,tvk/btc,110236.97924110196
2022-12-08,binance,spot,ctsi/busd,890591.1754516052
2022-12-08,coinbase,spot,matic/btc,144521.57525259448
2022-12-08,bittrex,spot,sushi/usd,41.48780498695637
2022-12-08,coinbase,spot,syn/usd,162573.80633000127
2022-12-08,binance,spot,wrx/busd,313240.5532476207
2022-12-08,kraken,spot,jasmy/usd,3365.74661634334
2022-12-08,binance,spot,neo/busd,337491.7674335301
2022-12-08,binance,spot,lrc/eth,2262.9700685871244
2022-12-08,kucoin,spot,time/eth,8150.803670989737
2022-12-08,binance,spot,astr/eth,24197.583264362624
2022-12-08,kraken,spot,usdt/eur,71576756.18213122
2022-12-08,binance,spot,ape/busd,1662164.7883447378
2022-12-08,binance,spot,forth/usdt,1613054.6992519076
2022-12-08,binance,spot,sand/eth,47713.07613427261
2022-12-08,coinbase,spot,xtz/usd,502329.31789207575
2022-12-08,bittrex,spot,xcf/usdt,58.57003877959997
2022-12-08 00:00:00.000,gemini,spot,eth/gbp,122400.8629436324
2022-12-08,bittrex,spot,cvc/eth,7.094903661335379
2022-12-08,kraken,spot,lsk/usd,34060.82903153602
2022-12-08,kucoin,spot,iost/btc,216.76036583160283
2022-12-08,bittrex,spot,ppc/btc,1918.5159053983136
2022-12-08,kucoin,spot,cvc/btc,12441.403702689338
2022-12-08 00:00:00.000,gemini,spot,bal/usd,7345.407568424175
2022-12-08,kraken,spot,astr/eur,5573.442432791163
2022-12-08,kucoin,spot,forth/usdt,37224.50745376465
2022-12-08,kucoin,spot,etn/usdt,20866.50215356769
2022-12-08,binance,spot,chz/busd,5156775.41318997
2022-12-08,binance,spot,ape/eth,232718.6660200748
2022-12-08,coinbase,spot,gtc/usd,50771.13665629664
2022-12-08,coinbase,spot,prq/usd,28499.581010000027
2022-12-08,binance,spot,sand/try,241946.90322187668
2022-12-08 00:00:00.000,gemini,spot,lusd/usd,9.394894794999995
2022-12-08,bittrex,spot,mtl/btc,6.242131524624759
2022-12-08,coinbase,spot,near/usd,793531.5473310102
2022-12-08,bittrex,spot,cvc/btc,955.887043152506
2022-12-08,bittrex,spot,dfi/usdt,22007.98293414717
2022-12-08,binance,spot,pla/usdt,247723.78236699963
2022-12-08,binance,spot,mtl/btc,56621.14840800469
2022-12-08,binance,spot,ern/usdt,1355927.5183573302
2022-12-08,kraken,spot,srm/usd,4801.786740064713
2022-12-08,binance,spot,yfi/btc,177017.24112747287
2022-12-08 00:00:00.000,gemini,spot,qrdo/usd,616.3744810760179
2022-12-08,coinbase,spot,req/gbp,797.7485692746609
2022-12-08,bittrex,spot,avax/usd,245.8535092970749
2022-12-08,kucoin,spot,lrc/usdt,76967.57957537702
2022-12-08,bittrex,spot,iost/btc,1.8106916197881648
2022-12-08 00:00:00.000,gemini,spot,skl/usd,322.460522138653
